number_complaints,officer,salary,year
35,9238,78012,2012
35,9292,66906,2005
35,9292,69270,2006
35,9292,70656,2008
35,9292,80724,2012
35,9292,80724,2013
35,9292,89718,2015
35,9292,92430,2016
35,9292,93354,2017
35,9478,74178,2009
35,9478,98052,2017
35,9523,57426,2002
35,9523,79134,2009
35,9523,86508,2011
35,9523,97044,2015
35,9523,99978,2016
35,10012,69270,2006
35,10131,62742,2003
35,10131,82008,2009
35,10131,87888,2010
35,10131,93192,2013
35,10131,99888,2015
35,10289,64662,2005
35,10289,75726,2010
35,10289,89946,2014
35,10289,93588,2016
35,10698,60600,2003
35,10698,73116,2009
35,10698,83706,2012
35,10750,57426,2002
35,10750,58572,2003
35,10750,66924,2006
35,10750,70656,2007
35,10750,80724,2012
35,10750,89130,2016
35,11968,60600,2004
35,11968,80724,2012
35,11968,88830,2014
35,11968,92430,2016
35,12038,61512,2002
35,12038,62742,2004
35,12038,81252,2010
35,15464,78006,2009
35,15464,86130,2012
35,15464,86130,2013
35,17111,57426,2002
35,17111,60600,2003
35,17111,60600,2004
35,17111,73116,2008
35,17111,73116,2009
35,17111,78360,2010
35,17111,90540,2013
35,17111,96084,2014
35,17111,97044,2015
35,19854,58572,2004
35,19854,66924,2006
35,19854,70656,2007
35,20944,77580,2005
35,20944,84402,2008
35,20944,84402,2009
35,20944,90456,2010
35,20944,99888,2015
35,21081,90960,2010
35,21081,92778,2011
35,21197,78360,2010
35,21197,93354,2017
35,21336,61512,2002
35,21336,69270,2005
35,21336,71682,2006
35,21336,75816,2009
35,21856,69270,2005
35,21856,75816,2009
35,21856,81252,2010
35,21856,86130,2013
35,22618,58572,2004
35,22618,69270,2006
35,22618,79926,2011
35,22618,80724,2012
35,22618,85662,2014
35,22618,93354,2017
35,22701,55764,2003
35,22701,64662,2005
35,22701,68262,2007
35,22701,77238,2011
35,22809,73116,2007
35,22809,73116,2008
35,23388,73632,2002
35,23388,102978,2012
35,23388,102978,2013
35,23537,58896,2009
35,23537,75372,2013
35,23537,79980,2014
35,23537,94122,2017
35,23566,70488,2005
35,23566,80544,2006
35,23566,90960,2010
35,23594,75102,2004
35,23594,75102,2005
35,23594,101958,2011
35,23594,109278,2014
35,23594,111474,2017
35,23639,61512,2002
35,23639,75816,2009
35,23639,86130,2012
35,23786,64662,2005
35,23786,68262,2007
35,23786,86520,2015
35,24017,75102,2004
35,24017,90348,2009
35,24017,136170,2017
35,24230,75102,2003
35,24230,88578,2006
35,24251,82422,2004
35,24251,82422,2005
35,25631,71382,2002
35,25631,72810,2003
35,25631,72810,2004
35,25631,87534,2008
35,25631,98766,2011
35,25631,111474,2017
35,26296,64662,2005
35,26296,70656,2008
35,26296,77238,2011
35,26296,96474,2016
35,26296,100980,2017
35,27319,66906,2005
35,27319,71682,2006
35,27319,73116,2009
35,27319,102900,2016
35,27602,93192,2012
35,28043,87534,2008
35,28043,93816,2010
35,28459,74946,2005
35,28459,82008,2009
35,28761,71682,2006
35,28761,81252,2010
35,28761,86130,2013
35,29654,58572,2004
35,29654,68262,2007
35,29654,77238,2011
35,29654,78012,2012
35,29687,58572,2003
35,29687,74946,2006
35,29687,76446,2007
35,29687,99978,2016
35,30386,76764,2009
35,30386,82272,2010
35,30386,83916,2011
35,30386,93300,2014
35,30737,58572,2003
35,30737,58572,2004
35,30737,68262,2009
35,30737,73164,2010
35,30737,89718,2015
35,30834,53136,2004
35,30834,61566,2005
35,30834,68262,2007
35,30834,68262,2008
35,30834,86142,2016
35,31551,73164,2010
35,31551,75372,2012
35,32062,66906,2005
35,32062,71682,2006
35,32062,73116,2008
35,32062,73116,2009
35,32062,82878,2011
35,32062,95106,2016
35,32154,53136,2003
35,32154,55764,2004
35,32154,68262,2008
35,32154,68262,2009
35,32154,77238,2011
35,32154,82788,2014
35,32154,83616,2015
35,32154,89130,2016
35,32154,90024,2017
35,32167,70656,2007
35,32167,70656,2008
35,32167,70656,2009
35,32167,80724,2013
35,32262,73116,2007
35,32262,83706,2012
35,32306,73632,2002
35,32306,75102,2003
35,32306,75102,2004
35,32306,90348,2009
35,32306,102978,2013
35,32306,109278,2014
35,32306,110370,2015
35,32306,111474,2016
36,58,63654,2002
36,621,60600,2003
36,885,72480,2005
36,885,79134,2007
36,885,79134,2009
36,885,86508,2011
36,1672,77514,2005
36,1672,90348,2008
36,1672,99960,2010
36,1672,110370,2015
36,4213,58572,2003
36,4213,69270,2006
36,4213,70656,2008
36,5079,61512,2002
36,5079,62742,2003
36,5079,69270,2005
36,5079,75816,2008
36,5079,86130,2013
36,5079,91404,2014
36,5663,58572,2003
36,5663,64662,2005
36,5663,66924,2006
36,5663,85662,2014
36,5749,59412,2002
36,5749,66906,2005
36,5749,73116,2007
36,5749,82878,2011
36,7195,52092,2002
36,7195,58572,2004
36,7195,66924,2006
36,7195,70656,2009
36,7195,78012,2013
36,8500,73116,2008
36,8500,79926,2011
36,8500,83706,2013
36,9089,64662,2005
36,9089,70656,2007
36,9089,70656,2008
36,9089,79926,2011
36,9596,68262,2009
36,9596,78012,2013
36,9619,55764,2003
36,9619,70656,2009
36,9619,78012,2013
36,9619,94524,2017
36,10399,70656,2009
36,10399,75726,2010
36,10399,86520,2015
36,10399,90024,2017
36,10449,68262,2007
36,10449,68262,2008
36,10449,68262,2009
36,10449,90024,2017
36,10542,59412,2002
36,10542,60600,2004
36,10542,66906,2005
36,10542,71682,2006
36,10542,73116,2007
36,10542,84810,2010
36,10542,90540,2012
36,10542,90540,2013
36,10542,111474,2016
36,10542,111474,2017
36,10572,80400,2005
36,10663,82878,2011
36,10663,83706,2013
36,11224,71682,2006
36,11224,73116,2007
36,11224,73116,2009
36,11224,81252,2010
36,11270,72810,2003
36,11270,72810,2004
36,11270,83214,2006
36,11270,98640,2009
36,11820,59412,2002
36,12261,65646,2003
36,12261,74946,2006
36,12261,86508,2011
36,12364,58572,2003
36,12364,69270,2006
36,12364,78360,2010
36,12364,79926,2011
36,12364,88830,2014
36,12364,92430,2016
36,12412,58572,2004
36,12412,66906,2005
36,12412,70656,2008
36,12412,78360,2010
36,12412,79926,2011
36,12412,80724,2012
36,12412,85662,2014
36,12412,93354,2017
36,12782,67884,2004
36,12782,74946,2005
36,12782,80400,2006
36,12782,93192,2013
36,12782,102900,2016
36,12782,103932,2017
36,12788,69264,2003
36,12868,62742,2003
36,12868,67884,2004
36,12868,82008,2007
36,12868,93192,2013
36,12868,93192,2014
36,13137,58572,2003
36,13137,58572,2004
36,13137,69270,2006
36,13137,70656,2007
36,13137,70656,2008
36,13137,92430,2016
36,13598,90348,2008
36,13598,162684,2016
36,14061,49548,2002
36,14061,55764,2004
36,14061,99444,2014
36,14061,104628,2016
36,14086,70488,2003
36,14086,93816,2010
36,14086,95694,2011
36,14089,59412,2002
36,14089,73116,2009
36,14089,78360,2010
36,14089,95106,2016
36,18191,78360,2010
36,18191,83706,2013
36,19006,60600,2003
36,19006,73116,2009
36,19006,82878,2011
36,19006,83706,2013
36,20385,58572,2004
36,20385,84876,2008
36,20385,95694,2011
36,20385,96648,2012
36,20385,96648,2013
36,20385,106920,2015
36,21585,57426,2002
36,21585,70656,2008
36,21585,77238,2011
36,21585,96474,2016
36,22449,62742,2004
36,22449,69270,2005
36,22449,75816,2008
36,22449,86130,2012
36,22449,92316,2015
36,24261,58896,2007
36,24261,74628,2011
36,24261,87006,2017
36,24591,62742,2004
36,24591,109278,2014
36,24599,68262,2008
36,24599,70656,2009
36,24599,78012,2012
36,24599,86520,2015
36,24902,75816,2009
36,24902,83706,2012
36,24902,86130,2013
36,24902,95106,2016
36,25404,57426,2002
36,25404,70656,2009
36,25404,78360,2010
36,25404,79926,2011
36,25404,80724,2013
36,25404,99978,2016
36,25576,71682,2006
36,25576,73116,2008
36,25576,82878,2011
36,25576,88830,2014
36,26181,87534,2007
36,26181,87534,2008
36,26181,87534,2009
36,26181,99756,2012
36,26181,110370,2015
36,26181,111474,2017
36,26385,58572,2003
36,26385,69270,2006
36,26385,70656,2007
36,26496,64662,2005
36,26496,77238,2011
36,26496,78012,2012
36,26496,80724,2013
36,26496,85662,2014
36,26496,89130,2016
36,27873,62742,2003
36,27873,71682,2005
36,27873,74328,2006
36,27873,75816,2007
36,27873,75816,2009
36,28255,78072,2006
36,28255,79632,2008
36,28273,73632,2002
36,28273,75102,2003
36,28586,69264,2003
36,28759,61512,2002
36,28759,62742,2003
36,28759,62742,2004
36,29256,58572,2004
36,29256,64662,2005
36,29256,68262,2008
36,29256,89946,2014
36,29256,94524,2017
36,29741,105864,2014
36,30447,75102,2004
36,30447,85818,2006
36,30447,90348,2009
36,30447,98766,2011
36,30447,102978,2012
36,30447,102978,2013
36,30453,55764,2004
36,30453,64662,2005
36,30453,75726,2010
36,30529,58572,2003
36,30529,66924,2006
36,30529,70656,2008
36,30529,75726,2010
36,30805,78012,2012
36,30805,86520,2015
36,30805,90024,2017
36,30819,60600,2003
36,30819,73116,2008
36,30819,92430,2016
36,31001,71682,2006
36,31001,83706,2013
36,31363,58572,2003
36,31363,66924,2006
36,31363,70656,2008
36,31363,85662,2014
36,31386,59412,2002
36,31386,60600,2003
36,31386,72480,2005
36,31386,79134,2009
36,31386,86508,2011
36,31386,90540,2012
36,31386,97044,2015
36,31599,93816,2010
36,31599,105864,2014
36,31599,107988,2017
36,31878,70488,2003
36,31878,70488,2004
36,31878,115566,2014
36,31900,57426,2002
36,31900,58572,2003
36,31900,58572,2004
36,31900,70656,2007
36,31900,70656,2008
36,31900,78360,2010
36,31900,93354,2017
36,31999,57426,2002
36,31999,64662,2005
36,31999,77238,2011
36,31999,90024,2017
36,32078,90348,2007
36,32078,90348,2009
36,32078,96828,2010
36,32078,102978,2012
36,32078,102978,2013
37,385,73116,2007
37,385,78360,2010
37,385,82878,2011
37,385,88830,2014
37,385,89718,2015
37,890,57426,2002
37,890,58572,2004
37,890,83214,2006
37,890,84876,2009
37,890,96648,2012
37,890,96648,2013
37,890,102564,2014
37,890,103590,2015
37,1149,71682,2006
37,1149,73116,2007
37,1149,82878,2011
37,1149,83706,2012
37,1149,83706,2013
37,2676,68262,2007
37,2676,70656,2008
37,2676,70656,2009
37,2676,75726,2010
37,2676,78012,2012
37,2676,86520,2015
37,2957,121728,2003
37,2957,176532,2011
37,4013,60600,2004
37,4013,70656,2007
37,4013,100980,2017
37,4137,73632,2002
37,4137,75102,2003
37,4137,75102,2004
37,4137,88578,2006
37,4137,90348,2007
37,4137,99960,2010
37,4137,111474,2017
37,4707,96648,2013
37,4707,105864,2014
37,4707,106920,2015
37,4771,58572,2003
37,4771,69270,2006
37,4771,79926,2011
37,4771,87372,2013
37,4794,59412,2002
37,4794,60600,2004
37,4794,73116,2009
37,4794,83706,2012
37,6189,72810,2003
37,6189,87534,2008
37,6189,87534,2009
37,6189,105864,2014
37,6315,86130,2013
37,6315,91404,2014
37,6315,92316,2015
37,6315,95106,2016
37,6598,66924,2006
37,8330,62742,2003
37,8330,62742,2004
37,8330,71682,2005
37,8330,83604,2010
37,8330,95106,2016
37,8479,54672,2002
37,8479,58572,2003
37,8479,58572,2004
37,8479,78012,2012
37,9062,58572,2003
37,10100,73116,2008
37,10100,82878,2011
37,10100,83706,2013
37,10442,73632,2002
37,10442,75102,2004
37,10996,86130,2014
37,11533,62742,2004
37,11533,69270,2005
37,11533,85278,2011
37,11847,42258,2006
37,11847,58896,2007
37,11847,64992,2009
37,11847,75372,2012
37,11847,75372,2013
37,12147,68262,2007
37,12147,70656,2009
37,12147,77238,2011
37,12501,60600,2004
37,12501,73116,2007
37,12501,81252,2010
37,13772,60600,2003
37,13772,60600,2004
37,13772,73116,2007
37,13772,83706,2013
37,13772,88830,2014
37,14179,72810,2003
37,14179,80400,2005
37,15599,76446,2008
37,15599,84810,2010
37,15599,87372,2012
37,15599,87372,2013
37,15599,107988,2016
37,16271,66906,2005
37,16271,70656,2008
37,16271,80724,2012
37,16271,80724,2013
37,16271,92430,2016
37,16439,90348,2008
37,16439,102978,2013
37,16999,62742,2003
37,16999,62742,2004
37,16999,85278,2011
37,16999,86130,2013
37,16999,95106,2016
37,16999,96060,2017
37,17711,69270,2006
37,17711,96648,2012
37,17711,107988,2016
37,17711,107988,2017
37,18087,60600,2003
37,18087,73116,2009
37,18087,83706,2013
37,18341,62742,2003
37,18341,74328,2006
37,18341,85278,2011
37,19639,55764,2004
37,19639,78012,2012
37,19639,82788,2014
37,19639,90024,2017
37,19813,66924,2006
37,19813,80724,2012
37,19813,89130,2016
37,19813,93354,2017
37,20772,66552,2002
37,20772,67884,2003
37,20772,82008,2007
37,20772,92268,2011
37,20772,99888,2015
37,20772,102900,2016
37,21683,75102,2004
37,21683,75102,2005
37,21683,87534,2007
37,21683,90348,2008
37,21683,96828,2010
37,23659,64926,2003
37,23659,64926,2004
37,23659,76476,2006
37,24464,70656,2008
37,24464,79926,2011
37,24464,86520,2015
37,24582,59412,2002
37,24582,66906,2005
37,24582,71682,2006
37,24582,73116,2008
37,24996,154932,2014
37,24996,170112,2015
37,24996,170112,2016
37,25366,76446,2008
37,25366,87372,2012
37,25366,99978,2016
37,26258,93816,2010
37,26258,106920,2015
37,26258,107988,2016
37,26258,107988,2017
37,26866,66906,2005
37,26866,70656,2007
37,26866,70656,2008
37,26866,80724,2012
37,28077,75258,2006
37,28077,79632,2009
37,28077,90540,2012
37,28077,90540,2013
37,28540,71382,2002
37,28540,72810,2004
37,28540,85818,2006
37,28540,87534,2007
37,28540,87534,2009
37,28652,60600,2004
37,28652,71682,2006
37,28652,78360,2010
37,28652,83706,2012
37,28652,83706,2013
37,29697,72810,2003
37,29697,96072,2007
37,30407,66924,2006
37,30407,70656,2008
37,30407,86520,2015
37,30407,90024,2017
37,30841,67326,2004
37,30841,76476,2006
37,30841,78006,2008
37,31183,69270,2006
37,31183,70656,2007
37,31183,80724,2012
37,31183,89718,2015
37,31392,64578,2002
37,31392,79632,2007
37,31392,86130,2013
37,31802,57426,2002
37,31802,58572,2003
37,31802,64662,2005
37,31802,66924,2006
37,31802,70656,2007
37,31802,70656,2008
37,31802,90960,2010
37,31802,92778,2011
37,32071,58572,2004
37,32071,68262,2008
37,32071,70656,2009
37,32071,78012,2012
37,32071,85662,2014
37,32071,89130,2016
37,32178,50538,2003
37,32178,53136,2004
37,32178,61566,2005
37,32178,68262,2009
37,32178,74628,2011
37,32178,78012,2012
37,32178,82788,2014
37,32178,83616,2015
37,32275,77238,2011
37,32275,85662,2014
37,32344,42258,2006
37,32344,58896,2008
37,32344,61932,2009
37,32344,69648,2010
37,32344,74628,2011
37,32344,75372,2012
37,32344,75372,2013
37,32344,80778,2015
38,178,68166,2003
38,178,75258,2005
38,178,82008,2008
38,178,82008,2009
38,178,89646,2011
38,178,90540,2012
38,178,90540,2014
38,759,61512,2002
38,759,62742,2003
38,759,75816,2009
38,759,86130,2013
38,1054,75816,2008
38,3026,61512,2002
38,3026,71682,2005
38,3026,87888,2010
38,3026,90540,2013
38,4449,58572,2004
38,4449,68262,2007
38,4449,86520,2015
38,6043,68262,2008
38,6043,77238,2011
38,6043,78012,2013
38,6043,85662,2014
38,6866,53136,2003
38,6866,66924,2006
38,6866,68262,2008
38,6866,73164,2010
38,6866,78012,2012
38,6866,78012,2013
38,6866,90024,2017
38,8691,68262,2008
38,8691,77238,2011
38,8691,89130,2016
38,8911,74946,2006
38,8911,90540,2013
38,8911,100980,2017
38,10891,58572,2004
38,11169,73116,2007
38,11169,83706,2013
38,11169,92430,2016
38,12932,58572,2004
38,12932,68262,2007
38,12932,70656,2009
38,12932,77238,2011
38,12932,80724,2013
38,13260,66006,2002
38,13260,67326,2004
38,14731,62742,2003
38,14731,69270,2005
38,14731,75816,2009
38,14731,81252,2010
38,14731,86130,2012
38,15500,62742,2003
38,15500,69270,2005
38,15813,82008,2009
38,15813,87888,2010
38,17161,75726,2010
38,17400,59412,2002
38,17400,83706,2012
38,17425,58572,2003
38,17425,79134,2009
38,17425,84810,2010
38,17425,87372,2013
38,18083,75102,2003
38,18083,75102,2004
38,18083,96828,2010
38,18083,102978,2013
38,19048,80724,2012
38,19048,80724,2013
38,19048,92430,2016
38,19163,84876,2009
38,19284,62742,2003
38,20038,58572,2004
38,20038,64662,2005
38,20038,77238,2011
38,20038,85662,2014
38,20038,86520,2015
38,20038,90024,2017
38,20250,68880,2002
38,20250,70260,2004
38,20250,93192,2012
38,20250,102900,2016
38,22510,77238,2011
38,23952,57426,2002
38,23952,107988,2017
38,24068,73632,2002
38,24068,134400,2005
38,24068,161664,2009
38,24068,176532,2014
38,24885,59412,2002
38,24885,83706,2012
38,26616,55794,2005
38,26616,60720,2006
38,26616,73164,2010
38,26616,75372,2012
38,26616,78012,2013
38,26616,82788,2014
38,26616,86142,2016
38,26888,57426,2002
38,26888,60600,2004
38,26888,69270,2006
38,26888,70656,2007
38,26888,73116,2009
38,26888,79926,2011
38,26888,89718,2015
38,27279,64662,2005
38,27279,68262,2008
38,27279,78012,2012
38,27279,90024,2017
38,27303,60600,2003
38,27303,83706,2013
38,27303,87534,2009
38,27303,96060,2017
38,27538,69270,2005
38,27538,75816,2009
38,27538,82878,2011
38,27634,72480,2005
38,27634,89646,2011
38,27634,90540,2013
38,27634,97044,2015
38,27634,102900,2016
38,29166,70656,2007
38,29166,79926,2011
38,29166,93354,2017
38,29299,66906,2005
38,29299,73116,2009
38,29299,79926,2011
38,29299,89718,2015
38,30166,62742,2003
38,30166,69270,2005
38,30226,36984,2003
38,30226,73164,2010
38,30226,75372,2012
38,30401,58572,2003
38,30401,75726,2010
38,30401,93648,2015
38,30607,57426,2002
38,30607,81924,2010
38,30607,100980,2017
38,31612,60600,2003
38,31612,78360,2010
38,31612,82878,2011
38,31877,57426,2002
38,31877,60600,2004
38,31877,80724,2013
38,32108,68262,2007
38,32108,92778,2011
38,32108,93708,2012
38,32136,73116,2009
38,32136,78360,2010
38,32272,58572,2003
38,32272,58572,2004
38,32272,77238,2011
38,32272,80724,2012
38,32272,89130,2016
38,32352,58572,2004
38,32352,66906,2005
38,32352,95694,2011
39,422,58572,2003
39,422,58572,2004
39,422,64662,2005
39,422,66924,2006
39,1288,69108,2002
39,1288,96648,2013
39,1288,102564,2014
39,1288,106920,2015
39,1298,80724,2013
39,1298,89130,2016
39,1298,90024,2017
39,1721,60600,2003
39,1721,66906,2005
39,1721,73116,2007
39,1721,79926,2011
39,1721,83706,2013
39,1721,93354,2017
39,1891,62742,2003
39,1891,75816,2008
39,1891,91404,2014
39,2424,57426,2002
39,2424,69270,2006
39,2555,64578,2002
39,2555,75816,2007
39,2555,75816,2009
39,2555,86130,2012
39,2741,64356,2002
39,2741,103932,2017
39,2802,75816,2007
39,4323,62742,2004
39,4323,111474,2016
39,5132,66924,2006
39,5132,70656,2008
39,5132,70656,2009
39,5132,85662,2014
39,5132,89130,2016
39,5669,69270,2005
39,5669,81252,2010
39,5669,83706,2013
39,5669,97044,2015
39,5669,100980,2017
39,6276,60600,2003
39,6276,73116,2009
39,6276,82878,2011
39,6276,83706,2013
39,6276,88830,2014
39,6397,58572,2003
39,6397,69270,2006
39,6397,78360,2010
39,6397,80724,2013
39,6397,85662,2014
39,6397,92430,2016
39,6397,93354,2017
39,6792,73632,2002
39,6792,84630,2004
39,6792,162684,2015
39,6792,170112,2016
39,6792,170112,2017
39,7154,79134,2009
39,7154,90540,2013
39,7154,96084,2014
39,7154,97044,2015
39,7154,103932,2017
39,7552,154932,2014
39,8394,70656,2009
39,8394,75726,2010
39,8394,77238,2011
39,8394,86520,2015
39,9081,60600,2003
39,9081,73116,2007
39,9081,82878,2011
39,9454,66906,2005
39,9454,73116,2008
39,9454,78360,2010
39,9454,80724,2012
39,9454,93354,2017
39,9499,66906,2005
39,9499,70656,2007
39,9499,92430,2016
39,11308,74946,2005
39,11308,77580,2006
39,11308,93192,2012
39,11308,109278,2014
39,11308,111474,2017
39,11537,61512,2002
39,11537,74328,2006
39,11537,75816,2007
39,11537,75816,2009
39,11697,62742,2003
39,11697,71682,2006
39,13273,83214,2006
39,13273,84876,2007
39,13273,96648,2013
39,13273,103590,2015
39,13273,121464,2017
39,13595,61512,2002
39,13595,62742,2004
39,13595,74328,2006
39,13595,75816,2008
39,14174,68262,2007
39,14174,78012,2012
39,14174,80724,2013
39,14174,89130,2016
39,14721,58572,2003
39,14721,66924,2006
39,17078,82878,2011
39,17078,83706,2013
39,17078,89718,2015
39,17438,60600,2003
39,17438,71682,2006
39,17438,73116,2008
39,17539,69270,2006
39,18002,60600,2004
39,18002,77580,2006
39,18002,79134,2007
39,18002,87888,2010
39,19528,60600,2004
39,19528,83706,2013
39,19528,92430,2016
39,19760,69330,2002
39,19760,70716,2003
39,19760,82008,2007
39,19760,82008,2009
39,19858,66906,2005
39,19858,71682,2006
39,19858,78360,2010
39,19967,69270,2006
39,19967,78360,2010
39,20125,84876,2007
39,20125,84876,2008
39,20125,84876,2009
39,20125,102564,2014
39,20987,57426,2002
39,20987,84876,2009
39,21309,70488,2003
39,21309,72810,2005
39,21309,115566,2014
39,21309,117894,2017
39,21590,60600,2003
39,21590,71682,2006
39,21590,73116,2007
39,21590,82878,2011
39,21590,83706,2012
39,21590,83706,2013
39,21590,92316,2015
39,21590,96060,2017
39,22231,60600,2003
39,22231,66906,2005
39,22231,79134,2008
39,22235,65868,2004
39,22235,79632,2007
39,22235,79632,2009
39,22235,85344,2010
39,22463,67908,2002
39,23661,89718,2015
39,25998,93276,2007
39,25998,93276,2008
39,26022,76446,2007
39,26022,87372,2013
39,27694,57426,2002
39,27694,60600,2004
39,27694,73116,2008
39,27893,61512,2002
39,27893,83604,2010
39,27893,86130,2013
39,29441,67326,2004
39,30620,75816,2008
39,31052,57426,2002
39,31052,70656,2007
39,31052,73116,2009
39,31052,80724,2012
39,31052,88830,2014
39,31052,92430,2016
39,31141,69270,2006
39,31141,85662,2014
39,31141,92430,2016
